A,dm,dp,dr,I,noise,fitness
3.6185666203201357,0.036931583700835866,0.3761921559117671,0.2470010808809844,0.002428693948593743,0.01478687945979101,0.1758693788698427
3.5932383095084486,0.035979032354429334,0.39179180810907827,0.24376374855430125,0.0022394652869870083,0.014559322541521966,0.17604641073973679
3.4516743798578764,0.036444381278194396,0.38904533636027583,0.25208775121131327,0.0017609641679549597,0.01560650023344118,0.17767904631428127
3.4300931968287864,0.036743341784934824,0.3845013915016581,0.2531319348237089,0.00155479530207153,0.014156448392477329,0.1795605069010435
3.4426428312738597,0.03734271606013957,0.3826517755332894,0.2534181382672014,0.0017937650078424594,0.015814876507766695,0.17828827356004856
3.4155588868090088,0.036634855304436754,0.39239056045147636,0.25231403496899757,0.0015440579900283065,0.015858142690279704,0.17900551451408137
3.4508821065265725,0.0372866767244969,0.377026161278339,0.2539794149163215,0.0017464637147349374,0.014690415890548366,0.1782625468519882
3.6098709259748865,0.03595612508954022,0.3709762426699765,0.2555328310560024,0.0023143740697160417,0.015633458578899483,0.1784964971617738
3.5238595838949776,0.036063674681458505,0.3823591287748942,0.25163547054615326,0.002194501561155084,0.015103534316107378,0.17590829568218957
3.5511714934276233,0.033958558627755285,0.403948811067606,0.2449892311162638,0.002434440478625069,0.01393580751637604,0.17817588911126894
3.7123037466430353,0.03540544090640765,0.361591485130793,0.2547570647421492,0.002941555471511105,0.014885635263461997,0.17966193830677563
3.5782554378924742,0.0346664193834581,0.394210026149419,0.2460933344144676,0.0026841474964392218,0.013892541333863034,0.17591644752585428
3.369897831753979,0.03625529374992935,0.43666691934614915,0.23199511133143877,0.002337563037311433,0.015244741818815997,0.1776705415443315
3.4234607292761643,0.037482912983006704,0.3944209659987438,0.24620531926714656,0.0027014739287473696,0.013892067535426503,0.1788602243014719
3.3963767848113133,0.03677505222730389,0.4284453983890252,0.2330621802673249,0.0025815400536439415,0.01519806766339101,0.17872250349521485
3.346470360989637,0.03586722248861574,0.4411380874326369,0.23197835899139946,0.002300535220980816,0.016651224122655312,0.1797126057427929
3.4995354932161247,0.03683880462998451,0.3883371348415559,0.24684292191083182,0.002848744886173986,0.01386558034194219,0.1766465705305976
3.4482072668030224,0.037417151206045184,0.38367917327579004,0.25041774952931894,0.002736535009167172,0.01367104233223794,0.1784119637650528
3.4772337384059764,0.03671102552750335,0.3929075752089835,0.24608201303990426,0.0025408821271822885,0.014328108230232575,0.17607041719268224
3.3521552711691793,0.03619000305519708,0.44334052433441135,0.2291668166853894,0.0024296384433486074,0.016189329951255008,0.1792526508928251
3.4938505830365822,0.03651602406340317,0.38613469793978145,0.24965446421684187,0.0027196416638061945,0.014327474513342495,0.1761132386931037
3.5154610507590482,0.03599030718010897,0.3930053257182856,0.24642646962145062,0.002573976343240279,0.014816665951226424,0.17612168671497375
3.616855203803535,0.037203278168057054,0.37042810501958845,0.25440168125083407,0.002875126781308383,0.016304864273795617,0.17928191508699598
3.501663624426381,0.03672075209748501,0.3740562772106878,0.2548517196255735,0.003013390556916273,0.015937483763875847,0.17782841571980282
3.6430730781557337,0.03645276185346147,0.3814244428663124,0.2471777388956496,0.0030789377498758436,0.014980288972820423,0.17737291292718782
3.6656155326389777,0.03728460622973513,0.3516021837168064,0.2601979788222046,0.0031927991972196578,0.013498105760782695,0.178185661282064
3.6548391211674676,0.035107260646729886,0.41005923925935,0.23282647938829462,0.0019282557906746072,0.014521048232859527,0.17723934981086292
3.6466540305559128,0.03741177377580085,0.35476858060498956,0.25709382085586285,0.0026520299558528597,0.014050421265025216,0.1772982992241326
3.63738484985554,0.037527813096679886,0.3676109333804351,0.25010889287106913,0.003230338198598225,0.016035912886509764,0.17875582876078983
3.613552575889503,0.03437756805538751,0.41800328568569933,0.23582097283719833,0.0024356670783962863,0.015859157492134755,0.179351618465446
3.649059688076534,0.03619274157781178,0.39602376639884374,0.23586887752786695,0.0020885757807579,0.015580231963179295,0.17870586796763605
3.640820181217874,0.037471625894744405,0.3887955914708351,0.2435218678014739,0.0025159298042071354,0.015696156391519656,0.18010409407119451
3.650089361918247,0.03748269136092414,0.3613333320564792,0.2505067957862676,0.0026278802122754593,0.014965738631418953,0.17737953889871338
3.6185666203201357,0.036931583700835866,0.3761921559117671,0.2470010808809844,0.002428693948593743,0.01478687945979101,0.1758693788698427
3.613279838806395,0.037957313051789635,0.3774789221448279,0.24599212636375553,0.0023716672503600058,0.014922904026471638,0.1776005149096363
3.6215193456650545,0.03667842873485701,0.39540780503417733,0.2383391360901486,0.0019443132269107702,0.015588078142534113,0.17737949030833813
3.616385812660089,0.03594839852404847,0.39210189541113427,0.2399092031984417,0.0024256538500379834,0.015401189187367123,0.17802846240587272
3.6715352839715054,0.036612685805889916,0.37659659070010937,0.24537913094045827,0.0030462407388968478,0.014781727727769018,0.17712255119858622
3.6716041565055404,0.03924288506520881,0.33919395483396036,0.26516179109376015,0.0027014385950174594,0.014812194951406767,0.17908693091207248
3.7883385968097647,0.037880815689482795,0.35819699018548024,0.24776996423496375,0.0033111951504713587,0.015244341623312072,0.17911888933303743
3.6103543390445303,0.03820813380420415,0.35844045077856285,0.25457420375421796,0.002851581743041759,0.014129092790487716,0.17741611840438207
3.40008507995721,0.03534708211993524,0.4083764920136589,0.24623021380248564,0.001514916180990283,0.014949648247906618,0.17719968626803898
3.5806885810214197,0.03709903150140523,0.3616990173775687,0.2603164851651487,0.0018182989007966724,0.015586822065672409,0.17739992108685754
3.757197308637529,0.03518918695353416,0.36951575523242775,0.25107739654757305,0.0029036139434010237,0.01426991173964589,0.17869500700835575
3.6652371658698626,0.03842381724485968,0.3497971601571766,0.2605178395218071,0.0035264003356769397,0.014049323755664653,0.17961773988710356
3.5822753572790935,0.036729809065029526,0.3901734045388721,0.24528554885752707,0.0030809441998684486,0.01449080546338732,0.1780185099505933
3.497127289149942,0.03513087228335071,0.3920056300633428,0.2500985535760536,0.0017070327138739914,0.01495345660081815,0.176685307612434
3.728364730420846,0.03605431292757233,0.37911715549399055,0.24606552306148213,0.002843603573743086,0.015239238692534376,0.17728961072874755
3.6539249169460986,0.0359594217643734,0.40550490810908096,0.23537146447288046,0.0021390363333041507,0.014946724047656297,0.17754799208980718
3.616000153866965,0.035463942851387445,0.405837098928552,0.23756465171354854,0.00170492367415423,0.015126496694123645,0.17735566724538898
3.555313546429315,0.035483553441443376,0.3921239989285493,0.24595693579496933,0.0018053526278370873,0.014739095187989314,0.17692488181480995
