Time,Light,PMA 0.5 uM (1),PMA 0.5 uM (2),PMA 0.5 uM (3),PMA 0.5 uM (4),PMA 1 uM (1),PMA 1 uM (2),PMA 1 uM (3),PMA 1 uM (4),PMA 3 uM (1),PMA 3 uM (2),PMA 3 uM (3),PMA 3 uM (4),EGF 30 ng/ml (1),EGF 30 ng/ml (2),EGF 30 ng/ml (3),EGF 30 ng/ml (4),EGF 50 ng/ml (1),EGF 50 ng/ml (2),EGF 50 ng/ml (3),EGF 50 ng/ml (4),EGF 80 ng/ml (1),EGF 80 ng/ml (2),EGF 80 ng/ml (3),EGF 80 ng/ml (4),Ro-318220 2 uM (1),Ro-318220 2 uM (2),Ro-318220 2 uM (3),Ro-318220 2 uM (4),Ro-318220 5 uM (1),Ro-318220 5 uM (2),Ro-318220 5 uM (3),Ro-318220 5 uM (4),Ro-318220 8 uM (1),Ro-318220 8 uM (2),Ro-318220 8 uM (3),Ro-318220 8 uM (4),Control DMSO (1),Control DMSO (2),Control DMSO (3),Control DMSO (4)
51.4500000000001,0.0,22373.0,20116.0,21140.0,21053.0,13696.0,21856.0,21386.0,9029.0,18594.0,20463.0,21421.0,21451.0,18211.0,19640.0,14950.0,19084.0,19301.0,19750.0,18939.0,8871.0,25816.0,26227.0,26033.0,26735.0,8816.0,7584.0,9231.0,6105.0,776.0,864.0,873.0,849.0,576.0,667.0,773.0,689.0,7707.0,7576.0,6667.0,6536.0
52.150000000000105,0.0,22280.0,20267.0,21231.0,21043.0,13620.0,21933.0,21509.0,8950.0,18344.0,20466.0,21473.0,21551.0,17626.0,19013.0,14403.0,18486.0,18754.0,19404.0,18464.0,8584.0,25004.0,25695.0,25469.0,26069.0,8942.0,7480.0,9285.0,6084.0,789.0,836.0,842.0,851.0,589.0,649.0,740.0,633.0,7193.0,7171.0,6233.0,6042.0
52.85000000000011,0.0,22270.0,20157.0,21269.0,20860.0,13543.0,21969.0,21441.0,8799.0,18253.0,20253.0,21351.0,21499.0,16897.0,18369.0,13801.0,17817.0,18114.0,18544.0,17817.0,8099.0,24013.0,24744.0,24673.0,25344.0,8878.0,7416.0,9227.0,6069.0,793.0,829.0,838.0,867.0,575.0,624.0,709.0,673.0,6565.0,6720.0,5915.0,5544.0
53.55000000000011,0.0,22120.0,19953.0,21019.0,20824.0,13350.0,21651.0,21330.0,8744.0,18203.0,20289.0,21100.0,21430.0,16323.0,17857.0,13351.0,17180.0,17469.0,17959.0,17267.0,7729.0,23062.0,23989.0,23936.0,24669.0,8851.0,7511.0,9218.0,5958.0,782.0,851.0,835.0,825.0,549.0,591.0,736.0,664.0,6024.0,6369.0,5405.0,5073.0
54.25000000000011,0.0,21986.0,19876.0,20779.0,20580.0,13319.0,21500.0,21157.0,8653.0,17550.0,19881.0,20956.0,21106.0,15536.0,17137.0,12673.0,16553.0,16790.0,17367.0,16661.0,7287.0,22425.0,23224.0,23367.0,23929.0,8913.0,7375.0,9173.0,6002.0,775.0,802.0,809.0,827.0,531.0,591.0,687.0,638.0,5671.0,6007.0,5104.0,4715.0
54.95000000000011,0.0,21640.0,19677.0,20531.0,20273.0,13224.0,21257.0,20700.0,8520.0,17334.0,19429.0,20636.0,20656.0,14949.0,16573.0,12187.0,16054.0,16280.0,16667.0,15977.0,6937.0,21638.0,22509.0,22678.0,22929.0,8860.0,7356.0,9084.0,5907.0,767.0,784.0,798.0,800.0,527.0,589.0,678.0,640.0,5262.0,5811.0,4904.0,4402.0
55.65000000000011,0.0,21477.0,19324.0,20329.0,20021.0,13091.0,21007.0,20387.0,8473.0,17053.0,19040.0,20339.0,20354.0,14704.0,16236.0,11983.0,15617.0,15974.0,16297.0,15704.0,6724.0,21035.0,21856.0,22084.0,22482.0,8893.0,7416.0,9289.0,5871.0,740.0,811.0,784.0,793.0,520.0,575.0,678.0,629.0,4996.0,5649.0,4755.0,4140.0
56.350000000000115,0.0,21431.0,19229.0,20304.0,19924.0,13057.0,20651.0,20210.0,8344.0,16731.0,18754.0,20030.0,20103.0,14154.0,15830.0,11699.0,15229.0,15479.0,15980.0,15376.0,6579.0,20642.0,21382.0,21795.0,21920.0,8998.0,7480.0,9287.0,5995.0,747.0,795.0,785.0,787.0,507.0,562.0,678.0,620.0,4825.0,5678.0,4685.0,4091.0
57.05000000000012,0.0,21174.0,18880.0,19917.0,19676.0,12956.0,20353.0,19686.0,8373.0,16474.0,18406.0,19570.0,19731.0,13850.0,15471.0,11360.0,15054.0,15201.0,15803.0,14886.0,6479.0,20165.0,21000.0,21458.0,21509.0,8996.0,7476.0,9329.0,5811.0,765.0,771.0,755.0,791.0,518.0,562.0,680.0,600.0,4667.0,5696.0,4656.0,3953.0
57.75000000000012,0.0,20856.0,18703.0,19683.0,19383.0,12926.0,19911.0,19304.0,8299.0,16089.0,18006.0,19239.0,19287.0,13539.0,15066.0,11233.0,14766.0,14861.0,15334.0,14754.0,6351.0,19765.0,20533.0,21053.0,21060.0,8984.0,7395.0,9233.0,5864.0,735.0,771.0,753.0,762.0,480.0,560.0,684.0,576.0,4540.0,5767.0,4749.0,3949.0
58.450000000000124,0.0,20516.0,18430.0,19394.0,19153.0,12933.0,19600.0,19006.0,8304.0,15531.0,17434.0,18826.0,18776.0,13067.0,14757.0,11037.0,14414.0,14586.0,15097.0,14379.0,6286.0,19480.0,20287.0,20829.0,20745.0,8953.0,7491.0,9202.0,5818.0,736.0,784.0,756.0,753.0,489.0,536.0,653.0,587.0,4571.0,5815.0,4982.0,3962.0
59.15000000000013,0.0,20346.0,18150.0,19100.0,18727.0,12953.0,19151.0,18444.0,8231.0,15270.0,17059.0,18257.0,18343.0,13017.0,14671.0,10997.0,14430.0,14473.0,14906.0,14466.0,6361.0,19231.0,20040.0,20655.0,20327.0,8902.0,7513.0,9142.0,5738.0,715.0,760.0,758.0,762.0,462.0,529.0,653.0,544.0,4635.0,6145.0,5156.0,4171.0
59.85000000000013,0.0,20084.0,17996.0,19027.0,18544.0,13021.0,18737.0,18081.0,8376.0,15026.0,16640.0,17919.0,18013.0,13110.0,14627.0,11230.0,14449.0,14543.0,15020.0,14471.0,6494.0,19335.0,20060.0,20711.0,20444.0,9136.0,7538.0,9115.0,5822.0,722.0,731.0,727.0,782.0,447.0,558.0,658.0,551.0,4878.0,6449.0,5553.0,4485.0
60.55000000000013,0.0,20024.0,17749.0,18806.0,18403.0,13039.0,18590.0,17717.0,8377.0,14819.0,16377.0,17590.0,17593.0,13100.0,14737.0,11330.0,14483.0,14520.0,15069.0,14449.0,6677.0,19333.0,20162.0,20831.0,20542.0,8996.0,7451.0,9104.0,5747.0,685.0,727.0,727.0,722.0,447.0,522.0,647.0,536.0,5145.0,6795.0,5944.0,4809.0
61.250000000000135,0.0,19631.0,17587.0,18566.0,18114.0,13214.0,18124.0,17527.0,8410.0,14444.0,15927.0,17236.0,17137.0,13274.0,14609.0,11394.0,14533.0,14590.0,15096.0,14521.0,6833.0,19436.0,20084.0,20945.0,20338.0,8993.0,7527.0,8993.0,5747.0,675.0,733.0,687.0,745.0,438.0,495.0,616.0,538.0,5453.0,7155.0,6364.0,5162.0
61.95000000000014,0.0,19533.0,17520.0,18504.0,17960.0,13347.0,18013.0,17239.0,8657.0,14207.0,15546.0,16919.0,16884.0,13476.0,15023.0,11747.0,14729.0,14821.0,15401.0,14814.0,7173.0,19793.0,20504.0,21213.0,20809.0,8978.0,7575.0,8929.0,5684.0,684.0,705.0,718.0,740.0,436.0,498.0,629.0,524.0,5933.0,7662.0,6851.0,5738.0
62.65000000000014,0.0,19629.0,17357.0,18449.0,18016.0,13756.0,17794.0,17173.0,8829.0,14106.0,15430.0,16790.0,16716.0,14119.0,15403.0,12254.0,15179.0,15184.0,15701.0,15226.0,7624.0,20396.0,20989.0,21720.0,21193.0,9005.0,7676.0,9011.0,5716.0,680.0,718.0,724.0,711.0,435.0,469.0,627.0,476.0,6415.0,8058.0,7380.0,6364.0
63.35000000000014,0.0,19643.0,17409.0,18351.0,17993.0,14029.0,17696.0,17106.0,8990.0,13926.0,15350.0,16731.0,16631.0,14227.0,15714.0,12641.0,15593.0,15443.0,16044.0,15520.0,7899.0,20960.0,21342.0,22280.0,21720.0,8969.0,7720.0,8955.0,5678.0,662.0,718.0,713.0,718.0,435.0,484.0,578.0,505.0,7007.0,8405.0,7893.0,6764.0
64.05000000000014,0.0,19544.0,17410.0,18356.0,17893.0,14389.0,17611.0,16841.0,9143.0,13851.0,15126.0,16586.0,16407.0,14884.0,16127.0,13083.0,16001.0,15969.0,16413.0,16009.0,8363.0,21458.0,21740.0,22753.0,22296.0,8951.0,7598.0,8922.0,5687.0,662.0,684.0,729.0,711.0,433.0,482.0,605.0,482.0,7478.0,8853.0,8309.0,7387.0
64.75000000000014,0.0,19566.0,17617.0,18486.0,18000.0,14707.0,17611.0,16840.0,9576.0,13896.0,15254.0,16507.0,16470.0,15180.0,16426.0,13601.0,16494.0,16364.0,16879.0,16423.0,8786.0,22324.0,22324.0,23224.0,22811.0,8960.0,7720.0,8918.0,5645.0,649.0,691.0,725.0,718.0,402.0,462.0,576.0,489.0,7905.0,9113.0,8809.0,7922.0
65.45000000000014,0.0,19599.0,17509.0,18420.0,17927.0,15073.0,17711.0,16851.0,9659.0,13931.0,15143.0,16454.0,16531.0,15619.0,17060.0,14166.0,16940.0,17006.0,17403.0,16916.0,9134.0,23076.0,23000.0,23855.0,23504.0,8813.0,7660.0,8827.0,5618.0,651.0,691.0,705.0,702.0,407.0,462.0,591.0,456.0,8382.0,9398.0,9075.0,8444.0
66.15000000000015,0.0,19579.0,17533.0,18377.0,17921.0,15369.0,17446.0,16804.0,10021.0,13887.0,15274.0,16310.0,16507.0,15976.0,17327.0,14486.0,17129.0,17127.0,17730.0,17281.0,9461.0,23229.0,23442.0,24284.0,23891.0,8829.0,7720.0,8675.0,5524.0,653.0,711.0,722.0,700.0,398.0,458.0,576.0,436.0,8727.0,9600.0,9320.0,8804.0
66.85000000000015,0.0,19497.0,17640.0,18373.0,18110.0,15759.0,17513.0,16873.0,10149.0,13906.0,15360.0,16507.0,16521.0,16413.0,17743.0,14913.0,17659.0,17536.0,18033.0,17666.0,9814.0,23864.0,23889.0,24729.0,24442.0,8687.0,7551.0,8551.0,5464.0,642.0,667.0,685.0,676.0,385.0,442.0,567.0,438.0,9076.0,9660.0,9493.0,9189.0
67.55000000000015,0.0,19877.0,17799.0,18483.0,18127.0,16279.0,17657.0,17124.0,10451.0,14256.0,15579.0,16560.0,16653.0,16934.0,18271.0,15621.0,18357.0,18087.0,18564.0,18294.0,10404.0,24656.0,24678.0,25351.0,25175.0,8658.0,7507.0,8547.0,5460.0,629.0,673.0,682.0,700.0,371.0,435.0,565.0,425.0,9422.0,9876.0,9738.0,9576.0
68.25000000000016,0.0,19897.0,17854.0,18543.0,18183.0,16649.0,17754.0,17207.0,10711.0,14537.0,15763.0,16629.0,16986.0,17366.0,18636.0,15921.0,18547.0,18507.0,18911.0,18633.0,10664.0,25058.0,25142.0,25955.0,25824.0,8684.0,7580.0,8416.0,5373.0,644.0,685.0,709.0,669.0,360.0,451.0,553.0,409.0,9809.0,10067.0,9851.0,9933.0
