Time,Light,Forskolin 5 uM (1),Forskolin 5 uM (2),Forskolin 5 uM (3),Forskolin 5 uM (4),Forskolin 10 uM (1),Forskolin 10 uM (2),Forskolin 10 uM (3),Forskolin 10 uM (4),Forskolin 15 uM (1),Forskolin 15 uM (2),Forskolin 15 uM (3),Forskolin 15 uM (4),DBC 0.5 mM (1),DBC 0.5 mM (2),DBC 0.5 mM (3),DBC 0.5 mM (4),DBC 1 mM (1),DBC 1 mM (2),DBC 1 mM (3),DBC 1 mM (4),DBC 3 mM (1),DBC 3 mM (2),DBC 3 mM (3),DBC 3 mM (4),U0126 10 uM (1),U0126 10 uM (2),U0126 10 uM (3),U0126 10 uM (4),U0126 20 uM (1),U0126 20 uM (2),U0126 20 uM (3),U0126 20 uM (4),U0126 40 uM (1),U0126 40 uM (2),U0126 40 uM (3),U0126 40 uM (4),Control DMSO (1),Control DMSO (2),Control DMSO (3),Control DMSO (4)
10.815000000000001,0.0,-0.7253387379319274,-0.7243601433984791,-0.7543078235484657,-0.6929803767250332,-0.872458282156597,-0.8504381215094841,-0.8555847136721538,-0.8176943121936964,-0.9449625545501876,-0.9921542527754066,-0.9727665657936311,-0.9432989755746497,-0.5230228675809091,-0.6082146435396188,-0.7149270345089799,-0.6942843356798942,-0.8939681905480128,-0.9487128547486221,-0.9173123624170663,-0.9947166342488827,-1.4863898424357935,-1.4306588398220248,-1.436645920950325,-1.3993331292646065,0.49371971901051,0.4819797504865075,0.5306011209185686,0.5017597236009954,-1.139891084027322,-1.1815770454788659,-1.208511874217796,-1.1638327288243413,-1.8207061057084588,-1.8345025020118175,-1.830086672810093,-1.8061377437275716,0.7934641828021475,0.9303089395879256,0.6349902408734651,0.5038279760703192
11.844999999999999,1.0,-0.477110247437474,-0.46845804259253176,-0.5208090344706179,-0.4308645610699886,-0.6354185322049376,-0.6356978211858115,-0.6395926165471558,-0.6141560487843924,-0.769799537707906,-0.7644495435670252,-0.7920624532081904,-0.748695969618852,-0.32822918059287587,-0.4146716532113658,-0.4732173340121386,-0.427871453653035,-0.7254536950959856,-0.7722353701178373,-0.7528925997284229,-0.7761389055347209,-1.3464497046362682,-1.2961273230273733,-1.2756174477427837,-1.2669701645537585,0.6931550680465179,0.75054002862012,0.7220272615469634,0.7178585653482306,-1.0598671182031945,-1.114010486834021,-1.1242194218057457,-1.1284765742512386,-1.7441772432223854,-1.7418063355416982,-1.741631915520798,-1.721260116007224,1.013338906750441,1.1749075883106628,0.8624101066941121,0.7791642340118141
12.875,1.0,-0.20661078957155565,-0.22566753352399155,-0.2579508691629423,-0.18280686009540492,-0.4049876972147556,-0.40667222191356855,-0.4121844466354243,-0.3498389983848102,-0.4868063628652226,-0.5648118164081859,-0.5671764060052824,-0.5536445696401148,-0.11473165012355602,-0.12504026062602702,-0.20480446660326523,-0.1714946733463657,-0.523812418486722,-0.5558785577912647,-0.5373996682482118,-0.5748523156032209,-1.170954743552173,-1.1370950333065437,-1.1188142114415627,-1.102546966175923,0.9389602612150512,0.9727968105237994,0.9521023854376229,1.039099668663067,-0.9767454504761978,-1.0600449886956058,-1.0720797605199417,-1.0680578290946705,-1.689714985256836,-1.6664621608246062,-1.6898423426001228,-1.6657119303263683,1.3681060993786691,1.4783337601439317,1.1681687571920174,1.0517239918732268
13.905000000000001,1.0,0.04254565789670883,0.05058014066758765,0.0149995817237365,0.10470425949853657,-0.12168554253275365,-0.1334082775102685,-0.16833713191079658,-0.11426230462404163,-0.27700107806806085,-0.3642687027316193,-0.31489755933954494,-0.30613106897744125,0.12157544556684519,0.11313146629556448,0.08524717399294435,0.11316566635356584,-0.33417359881848596,-0.3578570685432151,-0.3196666855052127,-0.3961772148490481,-1.0136930251781135,-0.9589075938434292,-0.9629499166750796,-0.9133915875406973,1.2293345278701866,1.2294504753411433,1.2353766980539882,1.2648890414303575,-0.9483498496998946,-0.9753674184458977,-0.9930012742364718,-0.9942126961255315,-1.673751909646244,-1.6618958472053886,-1.6563853618637574,-1.6314942479469612,1.5776390673948342,1.7791060587541692,1.4193276486724395,1.3168797495210867
14.934999999999999,1.0,0.2504080200303819,0.2590092369070607,0.20904670899275346,0.23576216732605892,0.012695728350621938,0.01958266606797021,-0.0030323979588953165,0.001641428706256387,-0.09842262635698829,-0.1605567362430077,-0.19869907129560627,-0.16981928600379503,0.20460226297158046,0.2529378146032675,0.1823914536211988,0.2199132937410404,-0.1920645086367192,-0.24142776699459345,-0.19825590706209995,-0.22814281488420562,-0.9047493999856492,-0.8421948209950891,-0.8329065141138872,-0.7874406695632467,1.3265761427500458,1.4120185461905939,1.3667832411456893,1.44900913081141,-0.8626467637205064,-0.9253506152932203,-0.9425996016601944,-0.9552761714690765,-1.610838611651558,-1.6381510163854565,-1.6343862512425855,-1.62038461081079,1.7224236504446306,1.7861830540155865,1.510960287719172,1.3830530014297149
15.965,1.0,0.24159242877917708,0.2192223378418251,0.15858528109773729,0.22941334134133473,-0.036650836695076516,-0.0735021851452955,-0.10166726683627281,-0.06620465909684492,-0.13501657137974898,-0.20899491494141098,-0.20179180671882901,-0.19537774531135366,0.14347262817908302,0.15548322653209978,0.05716280879235902,0.11042854770260524,-0.1781416585851272,-0.21850861314643932,-0.21259223514394376,-0.2773560560348588,-0.8623571106848158,-0.8421948209950891,-0.8042687973043828,-0.7631664926439562,1.223031830609455,1.2223947044870582,1.165353834261179,1.2958987406945348,-0.874521287681506,-0.9064846281391402,-0.9425996016601944,-0.9422973299169248,-1.6235151716952636,-1.6258219696135687,-1.6279698439780772,-1.62038461081079,1.5560562724060447,1.6158928555377314,1.3471610106667227,1.1766664954769304
16.995,1.0,0.06156877585983511,0.024809081045787273,0.010870919441417048,0.03758809908859451,-0.16574497560927026,-0.2223457838674977,-0.25235942762115526,-0.21885835665382292,-0.2365037789095389,-0.31311436448003466,-0.33212851384035713,-0.32989595219324147,-0.08690398055383697,-0.049444645580168034,-0.1449525407659521,-0.15826526653338813,-0.3240915349880228,-0.36335766546677206,-0.32145872651544305,-0.3992807525792694,-0.9307317708474503,-0.8889690238541568,-0.8873651231286825,-0.8268289566398312,0.8907896464366023,0.8916554457018213,0.7961423706263655,0.9412253053605075,-0.9240845181274171,-0.9801936012062438,-0.9951737601233803,-1.0295688506986345,-1.6352527272912871,-1.6536764826907966,-1.6499689545992489,-1.6474921254230477,1.2035372875891488,1.194811637483399,0.9317280616206558,0.8402472357736248
18.025,1.0,-0.07344896382967125,-0.13117364824405697,-0.11941131257844317,-0.13201625221761082,-0.2988044635003505,-0.3647379572580875,-0.3761096566293465,-0.3559639924225902,-0.31847421576052304,-0.4634085264227436,-0.43463060215288096,-0.41419402850589115,-0.2652747805826918,-0.2525509366069937,-0.3258895165664447,-0.27322424987374516,-0.45083748028527415,-0.47428637009183683,-0.4639259868287636,-0.5123381984659049,-0.9744915533515364,-0.9834083667696074,-0.9418237321434779,-0.9088115541596992,0.6224748201940273,0.6433805087737032,0.5451513263820098,0.6824881271250285,-0.9953316618934145,-1.0631161959067352,-1.1094465177747679,-1.0743234767405367,-1.6845504607945858,-1.7016227756925826,-1.694883805450808,-1.6857092771714763,0.8366297727797266,0.8683852310505238,0.5818148233955686,0.49827497591015457
19.055,1.0,-0.17691616640960228,-0.26816717570731147,-0.28134662209608613,-0.26806252331884506,-0.41600255548388476,-0.4587444406615836,-0.4952934565228443,-0.4878869409286205,-0.4058117645481788,-0.5032455332027388,-0.5442018000041995,-0.5415379310207449,-0.4094312327799249,-0.4429061600357227,-0.5091284895145264,-0.46117306390639234,-0.5478173323687772,-0.5664213685614155,-0.5727924782002631,-0.644903595799646,-1.0305587746848968,-1.0306280382273327,-1.0258589995025156,-0.9610239347030787,0.3041886085270806,0.3488020756156522,0.26324109552784186,0.355432705198159,-1.092909271833802,-1.1170816940451502,-1.1720141113177331,-1.171888561511884,-1.7385432165362942,-1.7418063355416982,-1.729257415796389,-1.7252595853762456,0.4890568451477617,0.5344395171523926,0.25706495236984317,0.21460921772841268
20.085,1.0,-0.3833865930825589,-0.43138388664538035,-0.40841767234080895,-0.4290506107886389,-0.5583145243210335,-0.6306288441395447,-0.6487254747765427,-0.6216945029847369,-0.5531633831731622,-0.6585193209929472,-0.6383093207394046,-0.6473589204344966,-0.6174544675961853,-0.6032052955546523,-0.6859218704493589,-0.6559646745664419,-0.7019288794915713,-0.6993524608807079,-0.7022674411894129,-0.7326893773116216,-1.0925517998990186,-1.12373097534681,-1.0878291407952136,-1.0654486957898377,0.10790460812143848,0.1283092364254942,0.024526787143264173,0.17470430167412593,-1.1491841897359303,-1.2197477636743301,-1.2410991625214236,-1.2220137426788145,-1.769530363309796,-1.7628113781900996,-1.7645476557511854,-1.761699195182887,0.18240129968204366,0.20182073986577712,-0.0050138909140756225,-0.07460954061349379
21.115000000000002,1.0,-0.5545946547506959,-0.6285098865595024,-0.6148507864567845,-0.6276781665964408,-0.7257403700117967,-0.8315446616097618,-0.8304693535413401,-0.8318289138193424,-0.7327176734181751,-0.7965907649463395,-0.7796915115152996,-0.8025032523716071,-0.8049490937134726,-0.8227058163504593,-0.872383639404065,-0.907779590454843,-0.8771647508305742,-0.8900398208973481,-0.8765434294343237,-0.8776689255662483,-1.1910113105332125,-1.1918876709414512,-1.210361011078503,-1.1982696638387855,-0.1541075208604046,-0.14069202738649852,-0.24828956529625307,-0.16882502298683771,-1.2312732901619705,-1.2925792489668253,-1.3071427334834425,-1.3012294307729815,-1.8324436613044823,-1.8331326079260521,-1.837419709683817,-1.7990275759604222,-0.1242542457836744,-0.08789375364849566,-0.30697429730641684,-0.3605890488619709
22.145000000000003,1.0,-0.7378661570783764,-0.8075509323530627,-0.8006405891611625,-0.8122476077237819,-0.9500028843712663,-0.9794666281417337,-1.0099300177487909,-1.0080402807523974,-0.8459149433552484,-0.9129329324742799,-0.9506755984848975,-0.9809640735015782,-1.0065856502678303,-0.9993991816383704,-1.0698949946671983,-1.1057645062076802,-0.9962291236855679,-1.0390143209103484,-1.0127385462118377,-1.051023675925756,-1.3090715570806948,-1.3032548206058978,-1.3141140506670355,-1.3077324616446426,-0.4332269709785193,-0.40087357763088494,-0.46972550469299457,-0.41205735159022805,-1.3087158377337067,-1.3311887110495937,-1.3466819766251772,-1.3620957221899688,-1.8690648347640757,-1.8518544937648447,-1.8502525242128338,-1.839466655136085,-0.4367551315588563,-0.3731851251243826,-0.5662044575111626,-0.5984425557223548
23.174999999999997,1.0,-0.9220656163798681,-1.0055811799732128,-0.9598234571572593,-0.996817048851123,-1.110819815100552,-1.1393698131467,-1.1770613233465697,-1.1677612791221983,-1.0323001033378434,-1.0786186652183507,-1.1132651178771766,-1.1329696472781114,-1.106035354631744,-1.185655847624854,-1.2360991887231214,-1.2791153541018694,-1.1709848967469296,-1.2008235470783148,-1.175814278142808,-1.2075306500354905,-1.3879303318015999,-1.4141765016716865,-1.4080082041408206,-1.4240653095219968,-0.6929881366529583,-0.6024040326506893,-0.7075304252361071,-0.6644956846626711,-1.3825443997520952,-1.4149887935246936,-1.434450406456281,-1.426094837429889,-1.9000519815375778,-1.9039104690239264,-1.916708170880957,-1.8536869906703841,-0.667870894563811,-0.6496302525234978,-0.795998225897787,-0.8464765628763737
24.205,1.0,-1.0983774414039658,-1.1556862991738746,-1.145613259861637,-1.1464679470624806,-1.2434387086608671,-1.301116262532127,-1.3181639829905958,-1.3265399707169563,-1.1777000448949462,-1.2329870664908318,-1.2307890639596393,-1.2302711502560102,-1.3382367285823507,-1.3368470777165717,-1.3953973913362778,-1.4260073883701034,-1.2756463212726903,-1.338338470167238,-1.3008091386063818,-1.3361057845732327,-1.4945948016553097,-1.5144069363696886,-1.5239674836809451,-1.5284900706087559,-0.8784675131830604,-0.8502379839004268,-0.9016847293888968,-0.85152293334974,-1.4450147214599625,-1.4816778643949302,-1.4857210733873218,-1.4905414989302284,-1.9352646483256484,-1.9413542407015114,-1.9460403183758528,-1.918122886060177,-0.9160730369348906,-0.888921154800172,-0.9954060414398991,-0.9908545670406534
25.235,1.0,-1.2241156113553617,-1.3112169046107047,-1.2653444660489028,-1.2738979543273032,-1.3835477058441898,-1.4107904931695394,-1.4291282104776455,-1.4066360465956176,-1.275283898288975,-1.3221676384869574,-1.3500802874268008,-1.344611626105615,-1.4582150416452375,-1.4757426354815533,-1.522007234453671,-1.5145075580845053,-1.4139146252333281,-1.4423914286378567,-1.4405883374043564,-1.4433995175323142,-1.581658535595731,-1.59058206674017,-1.600021747994711,-1.6109306714667235,-0.991015678553268,-0.9675401743495908,-1.045368008340376,-1.0133548013846652,-1.5002570720611341,-1.5378370819698661,-1.5361227459635993,-1.5482749665242825,-1.9840928796051063,-1.9756015928456443,-1.9749141510661408,-1.9452304006724344,-1.0388251834336313,-1.016749381709523,-1.140214097964528,-1.1315305710981567
26.265,1.0,-1.2988161477471505,-1.3745142440326705,-1.3511288934704306,-1.3682233689574923,-1.455364581758912,-1.4808345396270464,-1.4935148609948223,-1.5145301723380493,-1.3796986214205855,-1.4149697565539916,-1.4318168664691149,-1.419941821959472,-1.535311372092492,-1.5522490410701333,-1.595210743747,-1.6162371346118847,-1.4969716272652391,-1.5317761286456568,-1.5086858957931133,-1.5467029876953968,-1.6582381549778817,-1.647156578769709,-1.6803012492147973,-1.6897072456198927,-1.1238225136901128,-1.0826374364068534,-1.1704088365418213,-1.158712766685496,-1.5596296918661319,-1.5646004590954214,-1.58739341289464,-1.578708112232776,-1.978928355142856,-1.9984331609417327,-1.9969132616873124,-1.9758929991682668,-1.1723687274267665,-1.1662509066069644,-1.2608083483161865,-1.2314845739811198
27.295,1.0,-1.40970700611757,-1.4310297256594255,-1.4153525289731785,-1.43080465366406,-1.508676495781497,-1.5729977586500816,-1.5633812264496314,-1.5555205170524231,-1.4563019463348983,-1.4539013768162596,-1.479091536509805,-1.4925816536756913,-1.5768247807948597,-1.6328540041009587,-1.6628894598861157,-1.6709795076311023,-1.58002862929715,-1.6005335901901183,-1.583055597717677,-1.6114339174971566,-1.7129378831079893,-1.726004520732137,-1.725839913649583,-1.7492476795728693,-1.1985544954959306,-1.1818592140424244,-1.2404317003346308,-1.202804682826748,-1.5776996196328703,-1.591363836220977,-1.6004283282160912,-1.6274906546184496,-2.0301040975415185,-2.0367901953431615,-2.0189123723084843,-1.9918908766443533,-1.2429624527025989,-1.2436555422787168,-1.299740350398218,-1.2884028256228068
28.325000000000003,1.0,-1.4421855002009565,-1.447758308220945,-1.418563710748316,-1.4462232310555332,-1.5337903726351116,-1.5808316322670397,-1.5747972992363652,-1.5885012541789307,-1.4563019463348983,-1.4643133217701219,-1.489695200817997,-1.4903396835609932,-1.612863893844168,-1.6474266527844978,-1.673478646765025,-1.6883145924205212,-1.621317081174285,-1.6248278932691615,-1.6188964179222858,-1.614537455227378,-1.741199409308545,-1.752732636651604,-1.751660805854874,-1.7712318398016607,-1.2120602753403555,-1.1946477987154536,-1.2736243565481054,-1.2556180768860499,-1.585443874390044,-1.5966287628686273,-1.6004283282160912,-1.6216725532330023,-2.0470061775997923,-2.033593775809709,-2.0386199089066173,-1.9990010444115027,-1.238016395517668,-1.2299438639597207,-1.298790789371827,-1.309226576223424
29.354999999999997,1.0,-1.3851161463115773,-1.4066150375966675,-1.409388905676495,-1.4008744740217887,-1.4985428261738982,-1.5292202296141397,-1.5341560801155936,-1.5503378297896864,-1.4172684049772868,-1.4385098060148978,-1.4499314596622765,-1.4423615231064533,-1.5640514242710544,-1.6027979161911594,-1.6320426981084235,-1.6554691686089906,-1.6193966880637205,-1.610159634806343,-1.5942558540316172,-1.60655692963538,-1.740743578240794,-1.7513962308556308,-1.7652754581085728,-1.7854299432827552,-1.16569043120783,-1.137760646204393,-1.2290643523163176,-1.2280000634788921,-1.585443874390044,-1.5575805568985546,-1.5834829382982047,-1.6073510728995934,-2.051231697614361,-2.055512081181954,-2.053285982654065,-2.0149989218875892,-1.1764155014871645,-1.15828928693787,-1.2437162498411483,-1.2314845739811198
30.384999999999998,1.0,-1.284896793139985,-1.3225200009360556,-1.3112184914080087,-1.289770019289114,-1.3994091017517358,-1.4370570105911045,-1.4136023514876879,-1.4655302200358098,-1.3162691167144671,-1.3076814542033226,-1.3412439005033072,-1.320398348866875,-1.5207132503510001,-1.5294792775021036,-1.5312152230440268,-1.6034639142407339,-1.556983911970377,-1.5537785163398845,-1.5534869210488744,-1.5511366130242843,-1.7143053763112421,-1.7139768685683767,-1.7300651505559033,-1.7469576628823702,-1.0472897612383716,-1.0363339401769203,-1.1267582201514987,-1.1698568773585596,-1.5539505717108713,-1.4996663637744017,-1.5274328024159654,-1.5514077903472157,-2.037616133122974,-2.0482059793912057,-2.028078668400639,-2.0030005137805245,-0.9835192712748579,-0.983575966421629,-1.0775430702227216,-1.1000635701905574
31.415,1.0,-1.1721500208219435,-1.1547820514678464,-1.1579992467085958,-1.17322371371239,-1.2791268494528456,-1.3283044121439227,-1.307661196026801,-1.3081649886036164,-1.1655020632206925,-1.185454274310156,-1.1945598775733162,-1.1836381718702893,-1.4025597025057994,-1.428836922531412,-1.4211797593892743,-1.475731710529226,-1.4633647478303617,-1.463018667101195,-1.4885254344280208,-1.451380043124312,-1.665075620994145,-1.6623025111240735,-1.6962632553053407,-1.7290955326964772,-0.9153833114244885,-0.8683183967140198,-0.9812561655170895,-1.0278905979147481,-1.4930291009544387,-1.457985694480504,-1.4909350395159022,-1.482038119982267,-2.034329617556087,-2.035876932619318,-2.030370242423678,-2.006999983149546,-0.7699395291982948,-0.7694968597637543,-0.8843074013521509,-0.932085315345578
32.445,1.0,-0.9963021742847513,-0.9567518038476963,-1.0015688202340454,-0.9682473319198638,-1.0958396078545363,-1.1670187788536106,-1.146922891189593,-1.1870785680105813,-1.0171746060617688,-0.9993973449172239,-1.0478758546433253,-1.03880690246079,-1.2615965894395178,-1.2935845269373152,-1.3033175054327193,-1.3379634050975284,-1.3980713820711717,-1.3892189917101396,-1.411019660735554,-1.352510198290117,-1.586672677340991,-1.5888001923455388,-1.6295984063389533,-1.6718451154339997,-0.719999696341808,-0.7338177648080235,-0.8302977838338899,-0.8922231636339728,-1.4414007359066148,-1.4259573907072982,-1.4088150729907607,-1.4547377980967067,-2.0014644618872213,-2.022177991761665,-2.017537427894661,-2.018998391256611,-0.5523130130613336,-0.5722256168517456,-0.7072142699302275,-0.7479108100334521
