Time,Light,PMA 0.5 uM (1),PMA 0.5 uM (2),PMA 0.5 uM (3),PMA 0.5 uM (4),PMA 1 uM (1),PMA 1 uM (2),PMA 1 uM (3),PMA 1 uM (4),PMA 3 uM (1),PMA 3 uM (2),PMA 3 uM (3),PMA 3 uM (4),EGF 30 ng/ml (1),EGF 30 ng/ml (2),EGF 30 ng/ml (3),EGF 30 ng/ml (4),EGF 50 ng/ml (1),EGF 50 ng/ml (2),EGF 50 ng/ml (3),EGF 50 ng/ml (4),EGF 80 ng/ml (1),EGF 80 ng/ml (2),EGF 80 ng/ml (3),EGF 80 ng/ml (4),Ro-318220 2 uM (1),Ro-318220 2 uM (2),Ro-318220 2 uM (3),Ro-318220 2 uM (4),Ro-318220 5 uM (1),Ro-318220 5 uM (2),Ro-318220 5 uM (3),Ro-318220 5 uM (4),Ro-318220 8 uM (1),Ro-318220 8 uM (2),Ro-318220 8 uM (3),Ro-318220 8 uM (4),Control DMSO (1),Control DMSO (2),Control DMSO (3),Control DMSO (4)
38.15,0.0,0.4595722259930465,0.3948529854822216,0.49716679467332625,0.5212410886424721,0.14437479173679785,0.01878776497744372,-0.015253367834373588,-0.10853829057533004,0.4512591563408118,0.38519297823774756,0.4297221732614974,0.42394426976483246,1.2003744366585705,1.156938862579718,1.2790194651519724,1.1078502054677968,0.9003021694732657,0.8454477916409953,0.8495711148278898,0.8133405415508496,2.900685117848484,2.847033210582172,2.779913326726967,2.7888078088887793,-0.3592765311670266,-0.5408513163001785,-0.2605594470381648,-0.6938306653038857,-2.4432540207804423,-2.438049391691594,-2.445305976709367,-2.4423102254125015,-2.5029360115293016,-2.4955344235400916,-2.5031418447119655,-2.474874967847651,-0.010517061633839425,0.11337398370431968,0.2308627540306837,0.11644695810987728
38.85,0.0,0.6088099797056213,0.5781933956787122,0.678532077256914,0.6855025088900217,0.2822840754696866,0.13448544918332495,0.1280020241340657,-0.015693139142817003,0.5720800065056261,0.48850329818765525,0.5366269655907434,0.5055345983879925,1.5046818902783103,1.4219273033014939,1.5643068613487348,1.3823538277981096,1.1685596512597094,1.1416180853709779,1.1559476010655736,1.1933503588592114,3.3726598657180595,3.2412643486106933,3.1305078492728966,3.2165507499731385,-0.3505379391315002,-0.47337731993073207,-0.21868426111246442,-0.596144775299613,-2.4446123004791778,-2.4311080173226975,-2.45005631277803,-2.441979891631294,-2.4906902524101393,-2.50381430296186,-2.5063386990392944,-2.475777473002283,0.24001713947722284,0.3252322088749023,0.4598516220708586,0.32637749758994045
39.550000000000054,0.0,0.8056035794649706,0.7658308467391829,0.8629540780862927,0.8692939493793181,0.3902997283356196,0.25957088408135015,0.2357030887480192,0.1940433899925002,0.7544583151404882,0.6246539847441561,0.6633763600888911,0.6288762279862854,1.80262167691702,1.700009290505993,1.9337579907725195,1.6756991188800887,1.4106384972139234,1.3931482188865862,1.3978554854793983,1.5286160683252952,3.7487647429266278,3.6388421007141596,3.439535285569454,3.5970967461693317,-0.3191995401075435,-0.42839465568443447,-0.24286570650617878,-0.5766075972987583,-2.4432540207804423,-2.4460319722158257,-2.436144614291231,-2.441979891631294,-2.5033442034999402,-2.5062292677932088,-2.5015434175483007,-2.474874967847651,0.4891633394740964,0.4461393731545363,0.6243646695017535,0.5560587099801158
40.25000000000006,0.0,1.0343096548609712,0.9796086297222001,1.0120540014087553,1.0897041778218899,0.5624870421292841,0.38465631897937536,0.4025748587402411,0.2982437038304285,0.937601312700444,0.7905662535378821,0.811890802127125,0.7981124174351057,2.172616642551594,1.9943023352605298,2.233270243289342,1.9605981446595968,1.6862495283914432,1.6804477115483278,1.6936880415122455,1.8972823089975868,4.242160963727784,4.0578381828972745,3.90937964571604,3.9967855591733126,-0.3050369943947938,-0.36714902821062934,-0.20511906003794178,-0.489826178736823,-2.4486871395753846,-2.434925773225591,-2.4432701183942256,-2.450238236161483,-2.5013032436467464,-2.5069192577450226,-2.496748136057307,-2.4703624420744923,0.7580885553481591,0.6291242456613256,0.7396899774987646,0.7456014580690954
40.95000000000006,0.0,1.2608256583995545,1.2517545511076156,1.291234267857649,1.3355731826510246,0.715542432168097,0.5972761860068502,0.5819036193384143,0.5367021143441489,1.142155600163025,0.9958185448290895,1.0356226878700678,0.978822246846558,2.445085761266184,2.3113532108064665,2.5884965163930667,2.309169016565426,1.9974517386217694,1.9482886728345727,2.011210968252185,2.2772921263059485,4.69166072360357,4.522682877907135,4.362188314776818,4.515291855811837,-0.2643573418156191,-0.34950198300631263,-0.19391302436768398,-0.4262167619898547,-2.455138968144379,-2.4495026594002742,-2.443948737832606,-2.4466045645681995,-2.5139571947365473,-2.5120941823836276,-2.5031418447119655,-2.480289998775442,0.9295066929504648,0.7612198340981795,0.8739592121696365,0.9217647180576763
41.65000000000006,0.0,1.522069944248611,1.4999086610024748,1.5252430313409673,1.618758476156354,0.9040715975023639,0.7464653051144339,0.7866654024237378,0.6803115212361656,1.4289139470731855,1.2400687714656262,1.2548735344135813,1.202876938339064,2.8103887617568413,2.5981642289994475,2.90183849033217,2.5648309701440724,2.2568849611389226,2.2049695940672245,2.2669765895066525,2.4430343849329788,5.050558188129393,4.821535514799724,4.74003994306004,4.907059503240182,-0.2568240728194757,-0.29552278591075554,-0.20305479030921014,-0.3789640524063925,-2.4588742373159023,-2.4512380029924987,-2.450734932216411,-2.4363642173507656,-2.515998154589741,-2.5189940819017678,-2.496748136057307,-2.4736716276414756,1.0828808160683174,0.807778115268546,0.9620318537235498,1.0144654570390093
42.350000000000065,0.0,1.7707995337695692,1.7673994547852452,1.8006873088227833,1.9026412703846032,1.1244873024280502,0.9557867732500744,0.9864962933942059,0.9354686999931439,1.696172726393455,1.484318998102163,1.4946091315830579,1.4183263998595963,3.0178406491914433,2.862217416401029,3.200165338155654,2.863373962950649,2.493375109555919,2.4862598343924156,2.535394927006924,2.7593941333389447,5.4744224148247635,5.2445475338727725,5.006818865463794,5.237768166022997,-0.23874422722873145,-0.2515781831470648,-0.185361049777224,-0.2971805165888618,-2.4446123004791778,-2.439090597846929,-2.450734932216411,-2.4436315605373315,-2.5049769713824954,-2.5093342225763715,-2.512093036828487,-2.4688582668167727,1.2199459260944525,0.9023383452424688,1.0351487636928365,1.102387807413057
43.05000000000007,0.0,2.068649306378314,2.097913514573059,2.1090762162870114,2.182687810636795,1.2253284838859138,1.1854060807200801,1.1884033494656656,1.1472090813176519,1.964960883563912,1.7518311510850366,1.7455473267511084,1.714410053339736,3.3352185771406653,3.1231530927352953,3.4411976258011174,3.0949965460530313,2.7560438938051455,2.7266299278544306,2.7917630585588107,2.9295477828800025,5.860008927593211,5.5748583430698435,5.455538968663978,5.592240325532721,-0.19806457464955685,-0.20002112951092366,-0.1785784492399627,-0.2385689825862981,-2.456836817767799,-2.4512380029924987,-2.446663215586128,-2.450898903723898,-2.5139571947365473,-2.518304091949954,-2.5002646758173688,-2.479688328672354,1.3497240302710969,0.9146095201245809,1.0351487636928365,1.1817090582939913
43.75000000000007,0.0,2.3649347419460467,2.37614691051578,2.381124140162393,2.4745918631786186,1.388746999291938,1.3871158591053336,1.4198957582262595,1.296162094047511,2.2146318176070254,2.0313163543932307,2.0038472291753644,1.951531945900795,3.508821287465583,3.3522901561829483,3.597275910424001,3.2977069133123393,2.912233282871594,2.951547658165316,2.9601646866874884,3.1274301753092324,6.173605244444053,5.916212978714235,5.746508572409578,5.937471125204201,-0.18661400577541876,-0.1886024532022481,-0.1709111616761022,-0.18722709621195943,-2.4456310102532295,-2.4557498963322812,-2.458878365476976,-2.4561842442232185,-2.5213046502080445,-2.5124391773595347,-2.5079371262029593,-2.4742732977445634,1.396569067874966,0.8702167404039989,1.0285017718774467,1.1938143094324472
44.450000000000074,0.0,2.6487054811856807,2.678372117949057,2.677625810004101,2.7811434309017526,1.5752832559017413,1.6086160308415933,1.6695546116205324,1.4564702691827853,2.504448920217561,2.3405631399386495,2.2832720306826446,2.281717807047646,3.716273174900185,3.5159594872169864,3.8027460572693137,3.4997675678560727,3.120191659651217,3.0731634792621687,3.1008508411348807,3.1658722961314716,6.4373351816836735,6.205360434789483,6.026575333860263,6.17939672382676,-0.16702750638544583,-0.122512538809611,-0.14997356871325207,-0.13543085686085665,-2.4537806884456437,-2.445684903497381,-2.4490383836204597,-2.451559571286313,-2.511099850942076,-2.5200290668294887,-2.5066583844720274,-2.473069957538388,1.369503046148286,0.8601110669716713,0.9856286746681833,1.1641883000672788
