A,dm,dp,dr,I,noise,fitness
13.026079447695968,0.3729391301543214,1.8318081074858954,1.995567483776015e-5,22.49918692105649,0.0012882789121675324,0.10982215650807234
12.988939896478051,0.3482726873525135,1.9023376485331736,3.316217668690873e-5,15.315110651884194,0.02869796330223792,0.11087890935277125
12.855568851304932,0.3169514601494117,2.0632244008056353,6.571768733832639e-5,27.94759705457009,0.008357402782100065,0.11043152304398073
12.910912352820457,0.34791922587368024,1.9965993078328428,5.854467861002562e-6,15.435642958266502,0.00016208524911193536,0.11087602137916405
12.900044420554329,0.3070454750942804,2.078642958283711,4.22934455176798e-5,2.376487819549822,0.030771294911544275,0.11187569636476244
12.944464327228655,0.35817867240764484,1.886919091055098,5.6586418507555315e-5,40.886219886904456,0.006284071172793709,0.11028267798394908
12.923330548425985,0.3382576768523889,1.970500620116103,4.578066719875697e-5,22.314225975306403,0.0008670552115057196,0.11008903022111713
12.94938262310268,0.3626552157448356,1.8996183545731185,1.3860604244154775e-5,21.612370380463,0.004731414386672669,0.10995387862195663
12.921636949814086,0.36982901378945304,1.8941188074661754,3.657290341530242e-6,22.828602781874753,0.0063769403645729935,0.11010916001419745
12.908103377994406,0.38045555424316907,1.8854420784200865,3.679554487650927e-6,24.197287569505647,0.005456843857934454,0.11011897394244557
12.890706123874102,0.3322707513671352,1.993762187818761,5.272173421480126e-5,16.178763407702224,0.0006224861295116307,0.11038736015959497
12.98928497012346,0.37289997736033026,1.8570121707828084,1.615868961343552e-5,27.079757000337402,0.006845021634132843,0.10996870341814355
12.861410987154557,0.3619658706165238,1.9499223279138809,2.5234377279167345e-5,17.270104795851996,0.002079998555121013,0.11022729520361288
12.935849051283,0.37328175619855164,1.8909416255270295,2.6964977074065493e-5,22.981055168093892,0.0038113178800341296,0.10997732331940213
12.932273150565065,0.3644734737754571,1.9127801854100988,9.03551822865987e-6,26.074338286456722,0.0013331224510803018,0.10987635713906788
12.965144188002546,0.343586636949163,1.9347814854319096,5.445233400969941e-5,21.88971377994412,0.0023538054544247474,0.11008222622611824
13.037269421373084,0.3837745481290296,1.7833165316801403,2.383805710927965e-5,26.404893617621678,0.005563960205187233,0.10992607610037922
13.183446616000392,0.42116549039052625,1.6202011100290468,5.948076558439486e-5,33.942993082002836,0.00460849641515528,0.11005287175280495
13.123562377593712,0.38317643233025034,1.7625901696696984,3.384262952636442e-5,26.30351914123402,0.0036708512341581045,0.11018576604457891
13.067810420308813,0.37380911922478416,1.7779797064437792,3.555105711099467e-5,17.846581902963063,0.006944876567688435,0.1102243309374755
13.217044695617139,0.4119820379602724,1.6114529660464416,7.19391803259139e-5,25.542329612700815,0.005969430660053492,0.11027388753556572
12.8861763317896,0.33575412617053685,2.018964866173906,2.8002418867983044e-6,30.46478897620632,0.008391834785515003,0.11012162911753294
13.042571102625814,0.38394555088656446,1.7661141792711448,6.653530385277047e-5,29.191328236304205,0.00559699164180354,0.1101650413731089
12.872505269401094,0.3193880543619051,2.076168016776496,3.130775835061386e-5,12.566472404079343,0.005102228229410283,0.11046148791379268
12.791703282196055,0.3160418829842993,2.12547885976201,2.4817829230846034e-5,27.58317739684615,0.002870791111427478,0.11030041753019124
12.926684664898737,0.3523843759863463,1.931014220033063,2.0920638700515853e-5,16.22481099924747,0.0070414451533868825,0.11013175846190162
12.991444641216935,0.34081279760034294,1.9231335031872125,2.2283292914652125e-6,2.281943277370255,0.0007431171470338538,0.1108005886797839
12.910642654011896,0.34985193403021647,1.9724443461727261,4.555892449482829e-5,17.29864827013706,0.003518480592477789,0.11018589217765548
12.947823738603024,0.3745394151333917,1.8599034104236774,6.252955743131795e-5,24.909580098608487,0.004636063119354719,0.11012704641269144
13.016825745411188,0.38339403235126424,1.8022193509700055,3.540920482181136e-5,14.173519401731083,0.0023491750721679233,0.11004241728234783
13.022948756140682,0.3804089852728034,1.7903227117033642,1.2339510452598828e-5,20.359562440282453,0.0010367162055966981,0.10995010641975096
12.991206839818945,0.3508067159800516,1.9316975782156232,5.010759510577469e-5,40.07716519806945,0.012710609289021225,0.11064859042746819
13.007667206252021,0.36482915096766894,1.8677325165121665,2.10195938955931e-5,18.365120287773053,0.0013508233795838196,0.10995489129655399
13.026079447695968,0.3729391301543214,1.8318081074858954,1.995567483776015e-5,22.49918692105649,0.0012882789121675324,0.10982215650807234
13.079440593405474,0.37894129622283845,1.774409049291988,2.2915859724008818e-5,25.119844599516497,0.003136889224918886,0.10991521101502894
13.049912530754625,0.36565846875794555,1.8349447351337052,4.618923795093399e-6,29.786628154745173,0.0034033344838634814,0.11000338127917977
13.096468855373905,0.4044127904627673,1.6989900612791369,2.563535816682049e-5,15.052775366160022,0.002326977745181757,0.11004742159408035
12.965585526479131,0.37301345764443306,1.8744060390690116,5.002164491575971e-5,21.825999649126803,0.017155462423622467,0.11041301435233238
12.97055611972559,0.3510867463973843,1.933190588299841,2.2264866194153082e-5,28.917486117522735,0.003756062369409883,0.11012914654901759
